ProductId,Score,Text
B000GAT6NG,5,This product smells so good when you put it into a pan you just want to drink it. If is the best frying oil around!
B0041NYV8E,4,"With my Chinese heritage, I've been introduced to many ginger tea products. This Gold Kili beverage mix is comparable and generally has natural ingredients (ginger,honey, lemon flavor).  With this Gold Kili Ginger and Lemon Beverage mix, I found it refreshing, albeit a bit a strong. The directions say one pouch is intended for 250 ml (one cup), but I would mix one pouch for 1.5 cups to ease the strong taste.<br /><br />Overall, this beverage mix is simply refreshing and is a worthy option to consider. Test out how much mix you want to put into the water and you should be able to find a good balance that is tailored towards your tastes."
B000NMJWZO,4,Pamela's baking mix is probably the best Gluten Free mix i've had out there. I bake with it all the time and all my GF dishes turn out just as good as regular flour.
B0041NYV8E,4,"This beverage mix has a VERY strong Ginger flavor and not much lemon at all. There was not a list of ingredients on the sample packet, but it is supposed to be top grade ginger and honey. I am assuming that the honey made it sweet and that an artificial sweetener was not added. If you are going to use it as just a drink, you might try using a half of a packet, but you could also add a whole one to a pitcher of ice tea and still have a nice ginger flavor. I would think that it would also be great to clear out your sinuses. Since many people use ginger for an upset stomach or an aid to digestion, it would be great to make a drink for that purpose. It comes in 6.72 ounce boxes and a pack of 6 for $22.69 on Amazon. I gave it a four star, as it may be too strong for people who do not particularly care for the strong ginger flavor."
B000NMJWZO,5,"I have to say that initially, when I purchased Pamela's Baking and Pancake Mix for the first time, I was a little skeptical about whether it would taste any good.  Other mixes that I have tried tend to be flat tasting, sometimes grainy, and the texture seems crumbly.  However, I was pleasantly surprised.  This mix is wonderful!  The flavor is rich and nutty, not grainy at all, and recipes made with this mix don't fall apart.  This mix is a favorite in my family.  It has really been a life saver for my gluten-free family."
B000NMJWZO,5,"I recently tried Pamela's Ultimate Baking and Pancake Mix and loved the results.  I haven't gotten around to making pancakes yet but have made the Pumpking Bread and the Sour Cream Coffee Cake.  The results were outstanding, my whole family loved them!  I would recommend it to anyone looking for an alternative gluten free baking mix."
B004EAGP74,5,I ordered this after hearing other moms talk about using coconut oil on their babies' bottoms instead of typical diaper rash cream.  The antifungal/antibacterial properties really do prevent rashes.  Our baby had already had 2 yeast rashes in his first 3 weeks after birth so I ordered this coconut oil and use it every other diaper change or when he looks red.  He has been 100% rash free for the last 4 weeks.  Also tried it out on my other son's dry chapped cheeks- worked great! I suffer from psoriasis and am considering adding some of this oil to my baths- you can't beat the fresh coconut smell either.
B000NMJWZO,5,The banana bread taste better then most banana breads we have tasted.  Pancake made with this mix are light and fluffy and taste great too. I can't wait to make cookies from it too. Finding good tasting gluten free mix is hard to do but we have found the best!
B006MONQMC,5,"Lots of vitamins. Predicatably tastes like Kool-aid. I drink a lot of iced tea with no sweetener so this is a nice change and it seems as good or better than more expensive drinks. I can just add a couple tea bags to a gallon of water in the fridge and I have iced tea. This is a nice change. And, I like the vitamins."
B000KV61FC,5,"In my search for a toy that would occupy & challenge my 2-year-old Golden Retriever, I located the Tug-a-Jug.  Like one of the other reviewers, at first my dog was not entirely convinced that the toy was his to play with, as he had never been given access to a bottle before.  After the scent of the treats lured him in, he began to play.  It took little time for him to realize that the rope was what was getting in the way of the treating plopping out, so he just set about chewing on the rope until he succeeded in chewing it in half.  After this happened, the shorter knotted end fell into the jug, and the treats came out easily.  Now I am left with an -a-Jug, as the ""tug"" is missing.  We left the remaining 1/2 of the rope in the jug so that there would be some resistance to the treats just falling out.  A tennis balls works well too.  I'm hoping to find a replacement rope to string through the jug, however they are often knotted so tightly, I've not yet had any success there.  Overall, a great toy that continues to entertain my dog, despite the fact that he re-engineered the main mechanism in the first 30 minutes."
B006MONQMC,4,"I like that this has sucralose and not nutrasweet in it.  It takes one squeeze to flavor a glass of water.  It has several vitamins, specifically focused on energy - like the B vitamins, and it contains caffiene.  I much prefer this to the little vitamin drinks, and it is a better deal.  I like that it is zero calories.  The taste could be a bit better, but really, no energy drinks are all that good, and I feel better if my teen wanted to drink some of it occasionally than the other brands of canned energy drinks that I see his friends with.  I think it's good that you get the water with it - a lot of times a bit of hydration, aka water, is an energy booster in and of itself, and helps you think better.  It's a generous sized package in a handy size.  There's a lot to like about this, but I'd try some of the other flavors.  This one wasn't bad, but it wasn't exactly what I'd call good - it's a long way from a real punch juice drink, but it's drinkable enough to down pretty fast when you need an energy burst.  I wouldn't use it as a regular water enhancer though.  I'd rather just put some mint or juice in my water if I wanted that."
B006MONQMC,5,"I enjoyed the Vitamin Squeeze Energy Drink a lot more than I thought that I would.  It has no calories or carbs, but does contain a decent dose of vitamins and enough caffeine to give you a boost, but not so much as to make you overly jumpy.<br /><br />I like the taste of the product.  It does taste like fruit punch with a bit of a ""diet drink"" taste, but I suppose that's to be expected.<br /><br />The packaging is different, but works well.  How much of a squeeze you give the bottle is up to you, depending on whether you want a stronger or weaker tasting punch.  Each bottle lasts quite awhile.<br /><br />But I did enjoy the product and I do recommend it.  5 stars."
B0041NYV8E,3,"I sampled Kali Ginger and Lemon drink mix on a cold wintry day when my throat was a bit inflamed and sore.  I drank it hot as directed on the foil pouch.  To be honest, the first few sips burned quite a bit as they went down due to the ginger, but as I continued to drink, the lemon and honey flavors came to the fore.  After finishing the whole cup, my throat felt a little bit better, and I realized that overall, I had liked the beverage.<br /><br />That said, the big question is: did I like it well enough to order more?  And my honest answer is: probably not.  Gold Kali Ginger & Lemon is one of those products that I might enjoy on a rare occasion, but not one that I'm tempted to stock up on and make part of my regular diet.  There will definitely be a group of consumers that this spicy drink will appeal to, and to them, I heartily recommend it.  But as for me, a man who enjoys more traditional warm and cold beverages, let's just say that it really isn't my cup of tea."
B000NMJWZO,5,This is the best pancake mix for those who are on a gluten free diet.
B000NMJWZO,5,"Before I say anything, I should let you know that this is the very first pre-mixed gluten free flour I've tried. With that said, this mix makes absolutely delicious pancakes that are best enjoyed with real, pure maple syrup. In fact, I quite prefer the pancakes from this mix to those containing gluten. My only complaint is that when I bake with them, the sweet flavor of the mix can be a bit overpowering. If you adjust the amount of sugar added, this becomes less of an issue. Overall, this is an excellent mix!"
B000NMJWZO,5,"After making plain biscuits, which were the best I tasted since going gluten free, I came up with a few recipes. My husband has no allergies but will eat any of these.<br /><br />#1-- Herb Biscuits - When making a double batch of biscuits (10-12), I add 1 TBSP. each of garlic powder, onion powder, chives, and parsley. (find the amount that suits you best) I also like to add a packet of Chreese (GF Dairy Free cheese sauce mix) While I still miss Red Lobster's biscuits, these are quite tasty.<br /><br />#2-- Shortcake - Use vanilla flavored soy or almond milk and add a little sweetener of choice to your biscuit mix. Top with your favorite fresh or frozen fruit.<br /><br />#3-- Chicken Pot Pie - Prepare biscuit mix with a little extra milk or broth,  two cans cream soup, a cup of frozen veggies and leftover boneless chicken chunks. Bake at 350 degrees in a pie pan until done (about 30 minutes)<br /><br />Enjoy!"
B0041NYV8E,4,"This has an intense lemon and ginger taste. Much much more intense than lemon and ginger teas which I am a fan of and drink often. And since I love ginger and lemon flavors, I love this intensity. You can't get it from just the lemon-ginger teas -- and I've tried quite a few brands so I know. That's the good news.<br /><br />The con, for me at least, is that there must be a high calorie count for this as it's loaded with honey and fructose. I would prefer this to be non-sweetened so I could add my own non-calorie sweetener if I want.<br /><br />It's also a little expensive compared to teas, but then the flavor is unique and something that just can't be gotten with a regular tea.<br /><br />I won't hesitate to buy this in the future -- only I will look for a non-sweetened brand/type first.<br /><br />One other thing -- I put way more water into this beverage than they asked for. Maybe about twice as much. And the flavors were still so much more intense than a regular ginger-lemon tea. So feel free to dilute it and I don't think you will be diminishing the experience at all."
B000GAT6NG,5,"Found this same product for about $5 less at the Vitamin Shoppe website and bought it there.<br /><br />Even with their lowest price shipping, the Nutiva Coconut oil arrived quickly.  However, it opened during transit and leaked everywhere.  Called the customer service number and the gentleman who answered immediately wrote an order to send another shipment to replace my shipped spilled one and the replacement arrived quicker than the quoted time frame for the discount shipping.  This time, it was packed much better and didn't spill.  Seems I'm at least the second person to complain about how Vitamin Shoppe ships their coconut oil - hoping they'll ship it better next time so that they have more profit and I have more instant gratification.<br /><br />On to the product itself and the 5 stars it earns:<br /><br />Nutiva's extra virgin coconut oil has just a faint coconut smell and no taste.  It's liquid at 77°F and great inside and outside the human body.  Can't wait to saute veggies in it tomorrow!  Very psyched Nutiva markets this superfood and The Vitamin Shoppe sells it."
B000NMJWZO,5,"I highly recommend this product if you are a gluten free family.  we use it for everything, not just pancakes.  its great for breading on chicken and fish.  Muffins too.  Plus, if you buy in bulk from Amazon, you save a lot."
B000NMJWZO,5,I have been eating gluten free for 3 years and it is the best ever. Coffee cake that tastes like grandma used to make. I make apple crisp that is outstanding !!!!!!!!!!!!!!!  Thank you.
B000KV61FC,1,"While my English Setter likes the busy buddy tug-a-jug, it didn't last a day. He chewed the rope off and emptied the treats quite swiftly. I think it would be great for a dog that doesn't chew thru things."
B000GAT6NG,5,"Great buy, excellent quality. Love the big size. Keep it right next to the stove. I look forward to ordering again soon."
B000NMJWZO,5,"This is a great mix.  I have wasted many hours, and dollars with separate ingredient recipes.  This mix makes it so easy and so good! All of Pamela's products are great but this has had the biggest impact on my quality of life (food wise!) The bulk buy is a great deal, a big savings."
B006MONQMC,3,"Loved the Fruit Punch flavor, all the vitamins, nutrients and ENERGY benefits A LOT. Liked the convenient, pre-measured one-squeeze delivery per 8 ounces of water. There are 24 squeezes/servings per bottle. Having these benefits being just a ""squeeze away"" are cool for my at-home life. At current price, $24 for 4 bottles it's $.25 per serving. It has ZERO calories due to the artificial sweetener sucralose - generic Splenda.<br /><br />I prefer the flexibility of pre-measured powder packet to add to my re-fillable water bottle while on-the-go. ME lugging COLORFUL liquids around IS a disaster waiting to happen. It didn't give more umph than my daily multi-vitamin with a cup of coffee."
B000NMJWZO,5,"We use this for everything.  Muffins, cookies, pancakes, gravy, any recipe that calls for flour this is our choice.  Gone through many Gluten Free mixes and this is the best."
B006MONQMC,2,"The directions state 1 squeeze per 8oz of water, so two squeezes for your average bottle of water. The drink label also says 24 servings in the 12oz bottle. Not sure if I squeezed too much, but this was far too sweet for me. I tried just one quick squeeze, but it still tasted too sweet. I wasn't expecting that problem from a product boasting zero sugar. I tried removing the label to check the level of the energy drink, but the bottle is opaque.<br /><br />When a drink uses the word ""energy,"" that is exactly what I expect, but despite all the vitamins I didn't feel any boost...I wouldn' even call it refreshing.<br /><br />I would rather drink plain water."
B000KV61FC,5,"Just a word of advice:  If your dog is used to playing tug of war with a rope they will easily pick this toy up.  If they aren't, it probably is not the toy for your dog.<br /><br />At first, my chocolate lab was a little leery because he never had a bottle as a toy.  It took a couple days of playing tug of war and leaving the tug a jug on the floor before he really knew it was ""his"".  Once I finally got him used to realizing it was his own, he saw me put his kibble in it.  Then it took a little bit before he was able to figure out how to work it.  Granted, the interactive part is you helping your dog realize the toy's value.  Now, it is something that can occupy him for 20-25 minutes. He'll do anything for treats.  Although, I'm not sure that he really, really likes it but he focuses in on it until every kibble disappears. I think that it is good for him and makes him do something different to get treats.  I like interactive toys :)<br /><br />On the other hand, our little dog, still doesn't know how to get the treats out or how to use this toy.  Just a guess, he probably never will figure it out.  So, some dogs will take to it, and others will look at you like you're crazy for giving them a toy that doesn't squeak!"
B000NMJWZO,5,"you'll never go back to wheat flour for pancakes and cookies after using this!  I saw another review saying the pancakes were tasteless...I don't understand, as my entire family, gluten-eaters as well, now prefer this to regular home-made pancakes.  The recipe calls for water, but I use rice milk or almond milk, or whatever milk I have available - sometimes half water and half milk, and they are superb!<br />The chocolate chip cookies recipe....oh my goodness.  These are so yummy! We made these to take a party and everyone was raving about them before they even knew they were gluten free!  They turned out perfectly - soft and chewy with a great texture.  YUM!"
B000GAT6NG,5,"Best coconut oil ever!!!! I have used other brand of coconut oil like Vitamin shoppe but this one is different. Just the smell alone when you open the bottle.  The aroma of pure coconut smells my entire living room...<br /><br />First of all, this is a huge bottle---- 54 oz!!! Even our local Vitamin Shoppe does not carry this size in their store.<br /><br />I used this mainly because of my flaky, dry skin....right after taking a shower when your pores are still open is the best time to apply this all over...even your face. I live in Chicago and during the cold season- nothing really works for my skin but this product.<br /><br />I am familiar with coconut oil since i was born and grew up in the Philippines where this product may have originated.  We used it for everything including cooking.<br /><br />I also use this in my hair after i take a shower. makes my hair feels silky.  I also used this for back massage and to relieve muscle pain....<br /><br />It's really great to have coconut oil in your house because of its plenty of uses!!! The price here at Amazon is unbelievable!!! and with free shipping as well....Highly Recommended!!!<br /><br />UPDATE:<br /><br />Well i finally trash my body lotions and use this instead as body lotion.  Winter here in Chicago can be so brutal that my whole body itches for days.  Best when use right after taking a shower.  I still use my Vanicreme as hand lotion."
B000KV61FC,5,"This toy has been a favorite of my 2 Year old GSD's since she was a puppy.  The first one lasted a really long time but our home is all hardwood flooring and my dog is so obsessed with this toy, she carries it around and drops it on the floor in front of us when she wants us to fill it!  This has resulted in the bottom screw caps breaking pretty quickly and she is now on her 5th one.  She broke two in one week.  Problem has been solved by no longer letting her carry it around the house, however, it would be nice if Premier could come up with a more shock resistant plastic to use.  I give it 5 starts due to the love my dog has for this toy but I wish it was more durable."
B000GAT6NG,5,This is one of the best coconut oils.  Nice aroma!  The cost of this huge container is the BEST I've seen.  I bought similar oils for about $13 for only a mere 16 oz container.  I will be buying this brand always.
B006MONQMC,4,"There are many of these types of water additives on the market today and many of them offer the similar qualities - added vitamins, energy, etc.  Vitamin Squeeze Energy Drink is no different.  However, what is different is the size - at 12 oz it is much larger than many of the similar products out there.  The flavor is fairly good, however I do still notice that ""strange"" aftertaste which I think just goes with the artificial sweetener, sucralose.  I don't care much for that.  Otherwise the flavor is good - not like Hawaiian Punch to me, as some have mentioned, however that just may be in the tastebuds of the taster.  Does it give me a boost of energy?  None that I noticed, however I think I have some kind of built up tolerance to caffeine and energy drinks because they never seem to do anything for me in the way of wakefulness or energy.  I do have to say that I enjoy the flavor enough that it helps me drink more water.  Not one that is particularly fond of drinking the amount of water that I should each day, this added flavoring does help.  Keep in mind that, unlike other flavor additives, this one does need to be refrigerated and used within 30 days of opening for optimum freshness.  This is not an issue for me and actually makes me feel more assured of its quality by having it refrigerated.  All in all, a very good product and one that I will use and look forward to trying out the other flavors."
B000NMJWZO,5,"Pamela's Baking and Pancake Mix gives me the opportunity to be creative in baking gluten free products.  Biscuits, pancakes, muffins, cookies and more all turn out delicious and gluten free.  I use the biscuit dough, press into the shape of a pizza, add toppings and bake.  Yum.....  I wouldn't want to be without it."
B004EAGP74,5,"I purchase coconut oil for non-food purposes - hair, skin, nails, feet; I use a heaping teaspoon in my hair once a week for fifteen minutes, which keeps it incredibly soft and hydrated.  It's great added to a hot bath or used to oil the skin.  Terrific cure for tough feet in just a few applications.  It's definitely helped soften my facial skin and lessen the appearance of fine lines.<br /><br />This particular coconut oil is excellent - very smooth and free of graininess, it melts into a soft pure oil in your hands.  It has a very light, clean, coconut-butter scent - very pleasing.  It's a very large amount for the money and the best quality I've found of the half dozen brands I've tried over the years."
B000KV61FC,5,"I loved the tug a jug it keeps our puppy busy during meal times.  He figured it out on the first day but still enjoys it.  We don't use it every day but save it for those times when we want to keep him busy during special meals.  I would highly recommend this for bored, destructive dogs."
B006MONQMC,4,"I drink sugar free beverages exclusively. What this means is that I'm pretty immune to typical aftertastes for such products so take that in to account when considering my review.<br /><br />I hydrate regularly throughout the day by filling up a coffee mug with water from our refrigerated drinking fountain. One squirt of this gives me a touch of flavor and a boost of nutrition, or so says the marketing literature on this and I'm not arguing. It tastes like <a href=""http://www.amazon.com/gp/product/B0019MMQXM"">Kool Aid</a> to me, i.e., pleasantly sweet but not overpowering. If you add an extra squirt or use less water you'll get a stronger and (artificially) sweeter flavor.<br /><br />As a reviewer who received this as a sample I always ask, ""would I buy this with my own money?"" Probably not. Still, it's pleasant enough and if slightly flavored beverage water is something you like, this is a very convenient way to use it. I keep this in the mini-fridge at work, and when I fill up my mug with icy drinking fountain water (I love our drinking fountain) I occasionally throw in a squirt of this Fruit Punch flavored package as a change of pace from, um, just water.<br /><br />I might suggest if  you are a Kool Aid household, that this is a much more convenient mechanism of flavor delivery than powder. Not a big deal, but there you have it."
B000KV61FC,4,"I put my dog's kibble meals in this so she doesn't gobble it up so fast.  She seems to think it's fun, and will work until she's gotten every last piece out.  I've had one for about a year and it's still in good condition except the rope is gross, so I wanted to replace it.  I ordered the small, which is pictured with a rubber piece instead of rope (thought it would be easier to clean), but I received a small with rope.  I definitely recommend this product as an alternative to the ""slow down"" bowls or for dogs that need extra stimulation.  I have a medium sized, non-destructive dog and this product does hold up over time."
B0041NYV8E,2,"The instructions on the packet say to pour hot water over the drink mix but it doesn't mention the amount. I used a typical coffee mug size cup full of hot water and poured it over the mix in a separate cup. The ginger odor is highly evident the minute you open the packet. The mix dissolves immediately as soon as the water hits it. The drink itself was way too powerful for me to drink. The ginger was overpowering and it burned my throat. I think the drink might be better with less mix but as the instructions were rather vague, I wasn't sure how to use it. Like many of the other reviewers, I did not detect the lemon flavor."
B000KV61FC,5,"I think this is a good toy, but its too hard for my Border Collie to get his food or treats. Food should be smaller to drop it more easily."
B000KV61FC,4,"I bought 2 of this item for our (2) 14wk old labs and was shocked at how big they were!! They didn't seem to be too worried about the size once they realized treats were inside of it and it is a toy that they can grow into! If you have a smaller breed of dog, I would recommend getting the smaller size. I tried using larger treats at first (size of large breed chunk dog food), but they had a hard time figuring out how to get them out. I decided to use some of their puppy kibble instead since it is relatively small and they had a much easier time managing it. Now they have mastered it so well that I am going to have to resort to the larger treat sizes! It keeps them busy for about 30-45 minutes at a time! Overall, very pleased."
B006MONQMC,2,"After eight years or so of shift work, switching from a day to a night schedule every month, I've gotten fairly good and picking good energy drinks. This is not any sort of real energy drink. It is more of a water flavoring similar to the Crystal Light type mixes. Even then I didn't find the taste too appealing either. It reminds me of the too sweet Popsicle type flavoring."
B000KV61FC,4,"This Tug-a-Jug turned out to be the perfect thing for our black lab puppy. We put his evening kibble inside and let him roll it around to get his dinner. The jug keeps him occupied for anywhere between 25 minutes to an hour.<br /><br />Pros:<br />1. Good mental stimulation. Dinner isn't just available to wolf down. It requires some work and is totally worth the reward!<br />2. Sturdy construction. It's held up against the chewy habit of the pup. I do not let him chew on it outside of meal times in order to keep his focus mainly on the food and not the jug.<br />3. The rope seems to be very enjoyable to our pup. He likes to stop and chew on it for a minute before starting to roll and spin the jug again. I'm guessing that has something to do with teething. It's also replaceable (if you can find replacement rope).<br />4. Easy to clean. The bottom screws on/off and the inside can be wiped down.<br />5. Mouth of the jug has a nice texture which helps our pup hold on with his paws. His spin and push control (with his paws) has increased drastically since we started feeding him one meal a day from it!<br /><br />Cons:<br />1. Sturdy construction also means it breaks anything fragile in its path. The rope makes it easy to swing around. I would keep the dog and jug away from small pets and children.<br />2. Can't use it with raw food unless you want to make a horrible mess all over the place.<br />3. Loud if you keep it on a linoleum floor like we do. Our pup loves to bang the jug around, spin it with his paws and push it with his nose. It makes quite a racket. It's fairly quiet on the carpet.<br />4. If your dog is really smart, he might figure this one out quickly. I'd recommend pairing this with one of the other Busy Buddy feeding products and switching between them often to keep your dog on his toes."
B0041NYV8E,5,"I usually don't like Ginger tea, but wanted to give it a try- The flavor was tangy lemon ginger- It was really enjoyable! Its sweetened with honey and at first it was really gingery but than the sweetest kicked in and all I remember from this tea is Tangy Lemon.. I drank it warm, and didn't notice any health benefits but I didn't have a upset stomach at the time- Over all a great tea, will give Ginger teas another chance!"
B000KV61FC,2,Our dog enjoyed this for 10 minutes and the bottom broke. The part that screws in the bottom cracked. I'm very disappointed.
B006MONQMC,3,"This product claims to add two things to water: flavor and an energy boost.<br /><br />The flavor is pretty good, sweet but not too sweet, like a punch made from all-natural juices.  Getting it just right is difficult, though, because of the inexact science of mixing it with the right amount of water.  The bottle says ""one squeeze per eight ounces,"" but a squeeze can be very short or very long, so it's hard to know how much to use.  The bottle says it contains 24 squeezes, but unless you want to measure 1/24th of the bottle with a measuring spoon or mix the whole bottle in with a gallon and a half of water right away and draw from that supply, that's no help.  I tended to err on the side of more rather than less; underestimating the squeeze produced a pretty watery flavor.<br /><br />As for energy, it didn't do much for me.  When it first came in the mail I immediately poured a glass of water and mixed it in while sitting around.  At that point I thought I felt a little energy boost; but when I would drink it during a workout, I found it was no more revitalizing than plain water.<br /><br />So call it two and a half stars: four stars for the flavor, one for the (lack of) energy boost."
B006MONQMC,3,"Kind of a weird fruit punch taste.  It's as if they haven't mastered the formula or the other ingredients are affecting the normal fruit punch taste.  The bottle squirts easily into a cup, and I've had no problems with leaks yet.  I've detected a little kick from this product so it does help a little.  Honestly I think tea has about the same kick for me compared to this product, and tea doesn't taste so artificial.  Price seems a little high too."
B000KV61FC,5,"We love this toy, and it is one of 2 that have even survived our toy destroying mutt.  Our dog is young, active, too smart for her own good and a bit obsessive. We load this toy up with a handful of small treats and we can get a good 30 minute yoga session in without being interrupted."
B006MONQMC,5,"I need to drink more water during the day.  The Vitamin Squeeze gives regular water a nice light flavor of fruit punch, helping me accomplish the goal of being well hydrated.  The vitamins are a nice added benefit.  One small downside is that the Vitamin Squeeze does need to be refrigerated after opening.  Otherwise, it's a great product."
B006MONQMC,4,"These days, it seems like there's a caffeinated version of everything. Caffeine gum. Caffeine water. Caffeine workout pills and powders. Caffeine shots (5-hour energy). Super-caffeinated 'energy' soda. I guess it makes sense that now they're making a caffeinated version of <a href=""http://www.amazon.com/gp/product/B007AXVG8K"">Mio Energy Liquid Water Enhancer, 3 - Count</a>.<br /><br />As a 'water enhancer', this stuff is decent. It's not much different from the generic fruit flavor of other low/no-calorie 'water enhancers' like Crystal Light or Mio. It's got some good points, like 120% vitamin C and 40% of multiple B-vitamins, as well as some zinc and chromium. It's got a moderate caffeine zip (40mg per serving... one squeeze = one serving, two squeezes will nicely flavor a bottle of water), but it's not excessive as some energy sodas or workout powders can be.<br /><br />Aside from the fact that artificial sweeteners and caffeine are becoming WAY too common in American food/beverages (I normally try to avoid these kinds of things, but am reviewing this for the Vine program), there's only one downside to this product -- the container leaks slightly. I know it's not just my particular sample, because my coworker saw it and warned me before I'd even taken off the safety seal. I guess there's just something quirky about the design.<br /><br />All in all, this stuff tastes decent, packs a nice little B&C Vitamins punch and will give you a nice zip thanks to its caffeine content."
B006MONQMC,4,"Vitamin Squeeze Water Enhancer is filled with vitamins and just a squeeze into one's water glass makes it not only healthy but flavorful. Yes it tastes like Hawaiian Punch and has sucralose, but it is easy for the person on the go. I would buy it and use it on a regular basis, especially since I drink a lot of water!"
B000NMJWZO,5,I had trouble finding Pamela's baking and pancake mix in the 64oz bag. We go through this so quickly and with the cooler season coming up I love to bake. Amazon offers this for at least $4 cheaper than what I have found at any retail store. Love the product and delivery was quick and easy.
B0041NYV8E,5,"Very Gingery and a snap of Lemon! If you love Ginger, and know its healing powers which sustained within, it is exceptional. Some might find this a little bit too ""Sharp"" for their taste; but nevertheless, I loved this very much. I can tell very easily that lemongrass was used as I grow lemongrass which is also a healing herb.<br /><br />One may call this ""Zippy"" and to another too ""Strong"", however, it is to be sipped slowly, like when I did (see photo) one can always add a little more hot water to weaken it if it is too strong. I prefer mine straight up (no sugar, no milk, just the way they drink it overseas - naturally). It does wonders for sleep, colds, tired and aching body, all the way to being ""stressed out"".<br /><br />The balance of Ginger and Lemon works in harmony. It is helpful to have soothing acoustic music softly playing (if you are sipping this before bed time) or outside in a serenity garden. Let your mind just relax and become calm, you will feel the effects of the powers of Ginger and Lemon work in you.<br /><br />I strongly recommend this for those who dislikes having to take OTC (over the counter) medications and seeks natural healing powers from the earth. This would be one of the many products available from Gold Kili."
B000KV61FC,3,"It seems like a nice durable toy but my dog could care less.  A few sniffs, nose up, and that was that.  Doesn't matter what treats are in it or even if we dispense them.  I thought it would be nice for a bored dog, but this is a dog that, apparently, prefers boredom to gastric pleasure.  I gave it 3 stars because it does seem to be well constructed, but not five stars since it was utterly pointless purchase, at least for me."
B004EAGP74,5,"Researching and testing other brands brought me here. No hype, no dogma, no excuses. Fantastic for ALL food prep, doesn't burn and easy cleaning. Works such wonders on the body nothing else even compares.  Nutiva is a conscious, accessible company that delivers great customer service. One fantastic find!"
B000NMJWZO,5,"I even mix this with mashed potatoes (about half and half) and fry them. My son absolutely loves them. Follow the recipe and make fabulous pancakes and waffles, and use the mix for anything that you'd use Bisquick for."
B006MONQMC,1,I don't quite understand the proliferation of these squeeze bottle water additives when there are already so many energy and sports drinks on the market.  Trying to find the right mix that tastes right when you add it to water is not an easy task.  And to me it simply an unnecessary  chore when I can just buy a sports drink I like.<br /><br />This type of product is not for me.
B000KV61FC,5,"Dogs can't get enough of this!  Starting to chew the rope a little but they could play for hours if I put enough kibble in it.  It's a great toy for dogs who get bored easily, I highly recommend this product for everyone who has energetic breeds."
B000NMJWZO,3,I love Pamela's products. This product is awesome as so is all her products. I just ordered Pamela's baking mix and bread mix  the other day and it just showed up yesterday and all 6 bags in two separate boxes had two small puncture holes in all the bags in the same spot. The holes had to have been made at Pamela's packaging warehouse because they were packaged in Pamela's shipping boxes. I called amazon and reported it to them and they were very nice and refunded my money.I would have given this product a five star but for the packaging issue from Pamela's i gave it three stars.
B000NMJWZO,5,"Since finding out that I have celiac (severe wheat and gluten allergy) this product has been a wonderful find. It makes great pancakes and waffles and can be used to make other baked goods, such as sweet breads, bisquits and sweet things like cake and cookies. I'v tried other flours and have found none to be as good or as versatile. There are some good mixes out there but if you like to bake from scratch this is great."
B000NMJWZO,5,"As I am not allowed wheat flour because of the Gluton, I am so pleased to have found Pamela's.  It is very good and makes nearly everyting you would want that you used to get from Bisquik.  Your product is a God's send and I really really like it.  Thank you"
B000KV61FC,5,"My brother turned me onto these toys, and I'll be forever grateful. I have a Chihuahua-shaped vacuum cleaner of a dog who is utterly obsessive about food, and a neurotic Shep/Lab mix who will turn her nose up at food in a bowl, yet gobble up ""found"" food. These toys are the ideal solution for both dogs. The Chih works harder to get the food out (we have the med/large size jugs, so they're pretty big for him to manipulate), which means he's burning off calories. He tends to be a bit of a chub, so this is a good thing. The Shep/Lab mix has an easier time of it, but the toy keeps her occupied and she seems to enjoy it. I've just adopted another dog from the shelter, and gave her her own Tug-a-Jug. It's great for her b/c she has to stay crated a lot right now (healing from her spay surgery, plus the vet put her on very restricted activity while she recovers from an upper respiratory infection). I make sure to put the jugs away when I leave the house (don't want anyone fighting over food), but they're wonderful for when I'm working from home and need to keep the dogs busy while I'm on the phone with clients. (Murphy's Law of Dog Ownership #1: Your dog will bark like a freaking maniac - but for no discernible reason - the moment you get on the phone with the client you've been trying to reach for a week.)<br /><br />Our experiences with these toys have been great, so I heartily recommend them. My Chih has been determinedly trying to manipulate his jug into spitting out more food for the past 30 minutes, and his tail has been wagging the whole time."
B000NMJWZO,5,"my fiance has a gluten intolerance, this is the best flout or mix we have found. it makes things taste like they should (as if they were made with regular flour) also a big plus is you can eat the dough (think cookies) with most gluten free flours the dough or batter taste terrible not with this one"
B0041NYV8E,1,"I had high hopes because I like Ginger and Lemon.  Not always happy with the way that honey tastes when it is previously added to drink mixes.<br />Having said that, I have no idea what it is about the mixture but it smells a little bit like brewer's yeast to me both before I added water and after.<br />I did my level best to drink the cup of Gold Kili and the best I could do was four or five sips.<br />The ginger and lemon do not come through in a significant way.  The drink is overly sweet.  And, as mentioned... it smells different than you might expect and to me was not pleasant."
B000NMJWZO,3,"My husband is gluten and lactose intolerant, he always gets reactions from this because of the buttermilk powder in it. I wish there was a version without it then it would be perfect."
B000NMJWZO,5,"This stuff is amazing! I bought it and made the pancakes for my kids and didn't tell them it was glutan free... they Loved it! I was prepping my daughter for going off glutan... so it worked! I use it in place of flour to thicken stews and gravies, to coat meats for browning, for crumble toppings... the Pamela's web site has great recipes too. The big bags are so much more economical to buy. If you or someone you know is glutan free you must turn them on to this mix!"
